n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
1213,-2.38167929649353040,-0.66412216424942016,-0.65648853778839112,0.53630117187499992,-0.01316810913085938,9.88805285644531040
1214,-2.35877871513366680,-0.66412216424942016,-0.66412216424942016,0.52792146606445312,-0.01316810913085938,9.88326445312500000
1215,-2.35877871513366680,-0.67175573110580448,-0.66412216424942016,0.53749827270507808,-0.00957680664062500,9.88805285644531040
1216,-2.37404584884643560,-0.67175573110580448,-0.65648853778839112,0.53151276855468744,-0.01436520996093750,9.88805285644531040
1217,-2.38931298255920400,-0.67938929796218872,-0.64885497093200680,0.53510407104492184,-0.00957680664062500,9.88805285644531040
1218,-2.35114502906799320,-0.67175573110580448,-0.68702292442321776,0.53390697021484368,-0.01436520996093750,9.89284125976562400
1219,-2.37404584884643560,-0.67175573110580448,-0.65648853778839112,0.52672436523437496,-0.00957680664062500,9.88326445312500000
1220,-2.37404584884643560,-0.66412216424942016,-0.65648853778839112,0.53630117187499992,-0.00837970581054687,9.89284125976562400
1221,-2.38931298255920400,-0.67175573110580448,-0.65648853778839112,0.53031566772460936,-0.00957680664062500,9.88326445312500000
1222,-2.40458011627197280,-0.65648853778839112,-0.65648853778839112,0.53869537353515616,-0.01316810913085938,9.88805285644531040
1223,-2.38167929649353040,-0.66412216424942016,-0.65648853778839112,0.53151276855468744,-0.01316810913085938,9.88805285644531040
1224,-2.38167929649353040,-0.67175573110580448,-0.65648853778839112,0.53630117187499992,-0.00478840332031250,9.88805285644531040
1225,-2.38931298255920400,-0.66412216424942016,-0.66412216424942016,0.53510407104492184,-0.01316810913085938,9.89284125976562400
1226,-2.38167929649353040,-0.67175573110580448,-0.65648853778839112,0.53151276855468744,-0.01436520996093750,9.88805285644531040
1227,-2.38167929649353040,-0.65648853778839112,-0.65648853778839112,0.53630117187499992,-0.01316810913085938,9.88805285644531040
1228,-2.38167929649353040,-0.67175573110580448,-0.64122140407562256,0.52672436523437496,-0.00478840332031250,9.88805285644531040
1229,-2.38167929649353040,-0.67175573110580448,-0.68702292442321776,0.53630117187499992,-0.00957680664062500,9.88805285644531040
1230,-2.38167929649353040,-0.67938929796218872,-0.65648853778839112,0.53630117187499992,-0.01436520996093750,9.88805285644531040
1231,-2.37404584884643560,-0.65648853778839112,-0.65648853778839112,0.53630117187499992,-0.00837970581054687,9.88805285644531040
1232,-2.38931298255920400,-0.64885497093200680,-0.65648853778839112,0.53510407104492184,-0.01197100830078125,9.88805285644531040
1233,-2.38167929649353040,-0.65648853778839112,-0.66412216424942016,0.53630117187499992,-0.01316810913085938,9.88805285644531040
1234,-2.39694666862487800,-0.65648853778839112,-0.64122140407562256,0.53989247436523432,-0.00837970581054687,9.88805285644531040
1235,-2.38167929649353040,-0.67938929796218872,-0.64122140407562256,0.53151276855468744,-0.00957680664062500,9.88326445312500000
1236,-2.38167929649353040,-0.67175573110580448,-0.68702292442321776,0.53151276855468744,-0.01436520996093750,9.88805285644531040
1237,-2.37404584884643560,-0.66412216424942016,-0.66412216424942016,0.53151276855468744,-0.00837970581054687,9.88326445312500000
1238,-2.38167929649353040,-0.67175573110580448,-0.65648853778839112,0.53630117187499992,-0.00957680664062500,9.88805285644531040
1239,-2.35877871513366680,-0.67175573110580448,-0.66412216424942016,0.53749827270507808,-0.01436520996093750,9.89284125976562400
1240,-2.37404584884643560,-0.66412216424942016,-0.67938929796218872,0.53151276855468744,-0.01316810913085938,9.88326445312500000
1241,-2.37404584884643560,-0.67175573110580448,-0.64122140407562256,0.53151276855468744,-0.00957680664062500,9.88805285644531040
1242,-2.38167929649353040,-0.67175573110580448,-0.64122140407562256,0.53151276855468744,-0.01436520996093750,9.88326445312500000
1243,-2.37404584884643560,-0.65648853778839112,-0.65648853778839112,0.53151276855468744,-0.01316810913085938,9.88805285644531040
1244,-2.35877871513366680,-0.67175573110580448,-0.65648853778839112,0.53270986938476560,-0.01436520996093750,9.88805285644531040
1245,-2.37404584884643560,-0.65648853778839112,-0.66412216424942016,0.54108957519531240,-0.00837970581054687,9.88805285644531040
1246,-2.38931298255920400,-0.65648853778839112,-0.65648853778839112,0.53989247436523432,-0.00837970581054687,9.88805285644531040
1247,-2.37404584884643560,-0.66412216424942016,-0.66412216424942016,0.53630117187499992,-0.01316810913085938,9.89284125976562400
1248,-2.36641216278076160,-0.65648853778839112,-0.65648853778839112,0.53270986938476560,-0.01316810913085938,9.88326445312500000
1249,-2.38931298255920400,-0.65648853778839112,-0.67175573110580448,0.54468087768554688,-0.00837970581054687,9.88805285644531040
1250,-2.38167929649353040,-0.67175573110580448,-0.67938929796218872,0.53151276855468744,-0.01436520996093750,9.88805285644531040
1251,-2.38167929649353040,-0.68702292442321776,-0.65648853778839112,0.53630117187499992,-0.01077390747070313,9.88805285644531040
1252,-2.38167929649353040,-0.66412216424942016,-0.65648853778839112,0.52672436523437496,-0.01316810913085938,9.88805285644531040
1253,-2.37404584884643560,-0.67175573110580448,-0.67175573110580448,0.52672436523437496,-0.01436520996093750,9.88326445312500000
1254,-2.36641216278076160,-0.66412216424942016,-0.65648853778839112,0.54228667602539064,-0.00837970581054687,9.88805285644531040
1255,-2.35114502906799320,-0.67175573110580448,-0.65648853778839112,0.53390697021484368,-0.00957680664062500,9.88326445312500000
1256,-2.35877871513366680,-0.67175573110580448,-0.65648853778839112,0.53749827270507808,-0.00957680664062500,9.88805285644531040
1257,-2.37404584884643560,-0.67175573110580448,-0.62595421075820920,0.53151276855468744,-0.01436520996093750,9.88326445312500000
1258,-2.37404584884643560,-0.68702292442321776,-0.63358777761459352,0.53151276855468744,-0.00598550415039063,9.88326445312500000
1259,-2.37404584884643560,-0.65648853778839112,-0.64122140407562256,0.53151276855468744,-0.01316810913085938,9.89284125976562400
1260,-2.38167929649353040,-0.67175573110580448,-0.65648853778839112,0.53151276855468744,-0.01436520996093750,9.88805285644531040
1261,-2.38931298255920400,-0.66412216424942016,-0.65648853778839112,0.53989247436523432,-0.01316810913085938,9.88805285644531040
1262,-2.35877871513366680,-0.68702292442321776,-0.64122140407562256,0.53270986938476560,-0.00598550415039063,9.88805285644531040
1263,-2.38167929649353040,-0.66412216424942016,-0.67938929796218872,0.53151276855468744,-0.01316810913085938,9.88805285644531040
1264,-2.36641216278076160,-0.67175573110580448,-0.65648853778839112,0.53749827270507808,-0.01436520996093750,9.88805285644531040
1265,-2.36641216278076160,-0.65648853778839112,-0.66412216424942016,0.53270986938476560,-0.01316810913085938,9.88805285644531040
1266,-2.35877871513366680,-0.66412216424942016,-0.67938929796218872,0.53749827270507808,-0.01316810913085938,9.88805285644531040
1267,-2.35877871513366680,-0.66412216424942016,-0.66412216424942016,0.53270986938476560,-0.00837970581054687,9.88326445312500000
1268,-2.38167929649353040,-0.64885497093200680,-0.66412216424942016,0.53630117187499992,-0.00718260498046875,9.88805285644531040
1269,-2.38167929649353040,-0.66412216424942016,-0.69465649127960208,0.52672436523437496,-0.00837970581054687,9.88805285644531040
1270,-2.38931298255920400,-0.65648853778839112,-0.67175573110580448,0.53989247436523432,-0.01316810913085938,9.89284125976562400
1271,-2.37404584884643560,-0.67938929796218872,-0.62595421075820920,0.53630117187499992,-0.00957680664062500,9.88805285644531040
1272,-2.38167929649353040,-0.67175573110580448,-0.62595421075820920,0.52672436523437496,-0.00957680664062500,9.88326445312500000
1273,-2.37404584884643560,-0.66412216424942016,-0.64885497093200680,0.53630117187499992,-0.01316810913085938,9.88805285644531040
1274,-2.37404584884643560,-0.66412216424942016,-0.67175573110580448,0.53151276855468744,-0.01316810913085938,9.88805285644531040
1275,-2.36641216278076160,-0.67175573110580448,-0.65648853778839112,0.53270986938476560,-0.01436520996093750,9.89284125976562400
1276,-2.39694666862487800,-0.68702292442321776,-0.67175573110580448,0.53510407104492184,-0.00598550415039063,9.88805285644531040
1277,-2.38167929649353040,-0.68702292442321776,-0.64122140407562256,0.53151276855468744,-0.01556231079101563,9.89284125976562400
1278,-2.35877871513366680,-0.65648853778839112,-0.64885497093200680,0.53749827270507808,-0.00837970581054687,9.88805285644531040
1279,-2.35114502906799320,-0.68702292442321776,-0.65648853778839112,0.52911856689453120,-0.01077390747070313,9.88326445312500000
1280,-2.37404584884643560,-0.67175573110580448,-0.65648853778839112,0.53630117187499992,-0.00957680664062500,9.88805285644531040
1281,-2.51908397674560560,-0.67175573110580448,-6.77099227905273440,0.53510407104492184,0.05746083984375000,9.88805285644531040
1282,-2.80152678489685040,-0.67938929796218872,-16.96183204650879000,0.54108957519531240,0.07062894897460938,9.89284125976562400
1283,-3.05343508720397960,-0.68702292442321776,-27.21374130249023600,0.54108957519531240,0.07541735229492188,9.88326445312500000
1284,-3.29007625579834000,-0.62595421075820920,-37.52671813964844000,0.55066638183593744,0.08020575561523438,9.88805285644531040
1285,-3.43511462211608880,-0.70229005813598632,-40.43511581420898400,0.55904608764648432,0.00239420166015625,9.88805285644531040
1286,-3.38167929649353040,-0.63358777761459352,-40.49618148803711200,0.54827218017578120,0.01197100830078125,9.88805285644531040
1287,-3.40458011627197280,-0.67175573110580448,-40.61068725585937600,0.54228667602539064,0.04309562988281250,9.88805285644531040
1288,-3.35877871513366680,-0.62595421075820920,-40.78625869750976800,0.54587797851562488,0.03711012573242188,9.88805285644531040
1289,-3.41221380233764640,-0.63358777761459352,-40.47328186035156000,0.54587797851562488,0.05027823486328126,9.88326445312500000
1290,-3.40458011627197280,-0.63358777761459352,-40.59542083740234400,0.54228667602539064,0.05506663818359376,9.88326445312500000
1291,-3.35877871513366680,-0.61832058429718016,-40.34351348876952800,0.53151276855468744,0.07062894897460938,9.88326445312500000
1292,-3.41984724998474120,-0.64885497093200680,-40.54198455810547200,0.53151276855468744,0.07302315063476562,9.88805285644531040
1293,-3.41984724998474120,-0.65648853778839112,-40.63358688354492000,0.53151276855468744,0.08259995727539062,9.88805285644531040
1294,-3.37404584884643560,-0.61832058429718016,-40.37404632568359200,0.53510407104492184,0.08978256225585938,9.88805285644531040
1295,-3.41221380233764640,-0.64885497093200680,-40.76335906982421600,0.52672436523437496,0.11133037719726562,9.88805285644531040
1296,-3.41221380233764640,-0.63358777761459352,-40.46564865112304800,0.52193596191406248,0.10295067138671874,9.88805285644531040
1297,-3.38167929649353040,-0.64885497093200680,-40.64885330200195200,0.52433016357421872,0.13048399047851562,9.89284125976562400
1298,-3.28244280815124520,-0.59541982412338256,-40.35114669799804800,0.51355625610351560,0.11611878051757812,9.88805285644531040
1299,-3.43511462211608880,-0.66412216424942016,-40.77862548828124800,0.52073886108398440,0.14365209960937500,9.88805285644531040
1300,-3.43511462211608880,-0.64885497093200680,-40.70992279052734400,0.50637365112304688,0.14006079711914062,9.88805285644531040
1301,-3.41984724998474120,-0.62595421075820920,-40.54961776733398400,0.50278234863281248,0.16160861206054686,9.88805285644531040
1302,-3.42748093605041520,-0.61832058429718016,-40.79389190673828000,0.50158524780273440,0.16160861206054686,9.88326445312500000
1303,-3.43511462211608880,-0.63358777761459352,-40.57251739501952800,0.49200844116210936,0.16519991455078122,9.89284125976562400
1304,-3.39694666862487800,-0.64122140407562256,-40.48854827880859200,0.48003743286132808,0.16519991455078122,9.88805285644531040
1305,-3.35877871513366680,-0.63358777761459352,-40.41984558105468800,0.47405192871093752,0.17956512451171874,9.89284125976562400
1306,-3.41221380233764640,-0.67175573110580448,-40.38167953491211200,0.47405192871093752,0.17717092285156250,9.88326445312500000
1307,-3.41984724998474120,-0.64885497093200680,-40.74045944213867200,0.46447512207031248,0.20709844360351560,9.89284125976562400
1308,-3.44274806976318360,-0.65648853778839112,-40.49618148803711200,0.46686932373046872,0.18315642700195312,9.88805285644531040
1309,-3.41984724998474120,-0.64122140407562256,-40.67938995361328000,0.45010991210937496,0.21787235107421872,9.89284125976562400
1310,-3.38931298255920400,-0.64885497093200680,-40.22137451171875200,0.44292730712890624,0.19752163696289060,9.89284125976562400
1311,-3.42748093605041520,-0.64122140407562256,-40.77862548828124800,0.43933600463867184,0.22266075439453124,9.89284125976562400
1312,-3.38167929649353040,-0.64885497093200680,-40.48854827880859200,0.43335050048828120,0.21188684692382812,9.88805285644531040
1313,-3.37404584884643560,-0.67938929796218872,-40.58778762817383200,0.42497079467773432,0.23343466186523436,9.89284125976562400
1314,-3.37404584884643560,-0.67175573110580448,-40.87786102294921600,0.42018239135742184,0.23463176269531248,9.88805285644531040
1315,-3.42748093605041520,-0.63358777761459352,-40.39694595336914400,0.40581718139648440,0.22744915771484372,9.88805285644531040
1316,-3.48091602325439440,-0.62595421075820920,-40.77862548828124800,0.40222587890625000,0.25258827514648436,9.88805285644531040
1317,-3.42748093605041520,-0.65648853778839112,-40.49618148803711200,0.39145197143554680,0.23104046020507812,9.89284125976562400
1318,-3.41221380233764640,-0.65648853778839112,-40.60305404663085600,0.38307226562500000,0.24540567016601560,9.88805285644531040
1319,-3.38167929649353040,-0.68702292442321776,-40.73282623291016000,0.37110125732421872,0.24779987182617184,9.88805285644531040
1320,-3.38931298255920400,-0.65648853778839112,-40.45801544189452800,0.36631285400390624,0.25498247680664060,9.89284125976562400
1321,-3.40458011627197280,-0.70229005813598632,-40.61068725585937600,0.35075054321289060,0.25617957763671872,9.89284125976562400
1322,-3.41221380233764640,-0.67175573110580448,-40.32061004638672000,0.34476503906250000,0.24420856933593748,9.89284125976562400
1323,-3.39694666862487800,-0.64885497093200680,-40.53435134887695200,0.33159692993164060,0.26455928344726560,9.89284125976562400
1324,-3.31297707557678240,-0.65648853778839112,-37.10686874389648800,0.32920272827148432,0.19752163696289060,9.89284125976562400
1325,-3.05343508720397960,-0.63358777761459352,-27.06870269775390800,0.30166940917968748,0.18914193115234372,9.89762966308593600
1326,-2.74045801162719720,-0.64122140407562256,-16.93893051147461000,0.30166940917968748,0.17956512451171874,9.89284125976562400
1327,-2.52671766281127920,-0.65648853778839112,-6.61832046508789040,0.29448680419921876,0.18315642700195312,9.89762966308593600
1328,-2.40458011627197280,-0.65648853778839112,-1.00763356685638420,0.30406361083984372,0.25019407348632812,9.89284125976562400
1329,-2.37404584884643560,-0.67175573110580448,-0.68702292442321776,0.29688100585937500,0.26336218261718748,9.89284125976562400
1330,-2.39694666862487800,-0.65648853778839112,-0.64885497093200680,0.30526071166992184,0.26455928344726560,9.89284125976562400
1331,-2.37404584884643560,-0.66412216424942016,-0.65648853778839112,0.29688100585937500,0.25857377929687496,9.89762966308593600
1332,-2.37404584884643560,-0.67175573110580448,-0.64885497093200680,0.30166940917968748,0.25857377929687496,9.89284125976562400
1333,-2.35114502906799320,-0.65648853778839112,-0.65648853778839112,0.30406361083984372,0.26455928344726560,9.89762966308593600
1334,-2.35114502906799320,-0.68702292442321776,-0.63358777761459352,0.30406361083984372,0.26216508178710936,9.89762966308593600
1335,-2.35114502906799320,-0.66412216424942016,-0.66412216424942016,0.29927520751953124,0.26336218261718748,9.89762966308593600
1336,-10.58015251159668000,-0.84732824563980096,-0.40458014607429504,0.30047230834960936,0.11971008300781250,9.89284125976562400
1337,-20.56488609313964800,-0.77862596511840816,-0.12977099418640136,0.30286651000976560,0.01556231079101563,9.89284125976562400
1338,-30.61068725585937600,-0.74809157848358160,0.15267175436019898,0.31004911499023436,-0.15442600708007812,9.90720646972656160
1339,-41.75572586059570400,-1.30534350872039800,0.54198473691940304,0.30765491333007812,-0.46567222290039064,9.89762966308593600
1340,-42.57251739501952800,-0.41984733939170840,0.56488549709320072,0.30526071166992184,-0.69312138061523432,9.89284125976562400
1341,-43.35114669799804800,-0.46564885973930360,0.54198473691940304,0.30645781250000000,-1.06541973876953120,9.85932243652343680
1342,-43.02289962768554400,-1.07633590698242180,0.54198473691940304,0.32321722412109372,-1.42454998779296860,9.80545289916992160
1343,-42.12977218627929600,-1.06870234012603760,0.54198473691940304,0.31603461914062496,-1.76452662353515620,9.75756886596679680
1344,-42.41984558105468800,-1.12213742733001700,0.51145040988922120,0.32202012329101560,-2.12245977172851560,9.67377180786132800
1345,-42.58778762817383200,-0.95419847965240480,0.53435117006301880,0.32321722412109372,-2.44447989501953120,9.59955155639648480
1346,-42.48854827880859200,-0.70992368459701536,0.52671754360198976,0.32202012329101560,-2.80839854736328080,9.49300958251952960
1347,-43.10686874389648800,-0.82442748546600336,0.58015269041061400,0.32082302246093748,-3.16274039306640600,9.38287630615234400
1348,-43.12977218627929600,-0.99236643314361568,0.54961830377578736,0.32441432495117184,-3.49194312133789040,9.26556042480468640
1349,-42.24427413940429600,-1.07633590698242180,0.54198473691940304,0.32202012329101560,-3.83311685791015600,9.13028803100585920
1350,-42.51145172119140800,-1.07633590698242180,0.55725193023681640,0.31962592163085936,-4.16351668701171840,8.98783303222656160
1351,-42.36641311645508000,-1.12977099418640140,0.54198473691940304,0.32202012329101560,-4.47476290283203040,8.81904181518554560
1352,-41.65649032592773600,-1.23664116859436040,0.48854961991310120,0.32441432495117184,-4.78002361450195360,8.66222160644531200
1353,-40.62595367431640800,-1.29770994186401360,0.45801526308059696,0.32441432495117184,-5.06253941040039040,8.47786807861328000
1354,-42.00763320922851200,-1.17557251453399660,0.54198473691940304,0.31603461914062496,-5.39293923950195280,8.30189425659179520
1355,-42.37404632568359200,-0.94656491279602048,0.54198473691940304,0.31603461914062496,-5.67665213623046880,8.09120451049804640
1356,-42.50381851196288800,-0.75572520494461056,0.54961830377578736,0.31124621582031248,-5.96754763793945280,7.87692346191406240
1357,-42.55725097656249600,-0.71755725145339968,0.54961830377578736,0.31124621582031248,-6.25724603881835840,7.65665690917968640
1358,-42.82442855834960800,-0.81679391860961920,0.59541982412338256,0.30526071166992184,-6.51821401977539040,7.43519325561523360
1359,-42.32824325561523200,-1.01526713371276860,0.54198473691940304,0.30526071166992184,-6.78277330322265520,7.19098468627929680
1360,-41.58015441894531200,-1.14503812789917000,0.51145040988922120,0.29688100585937500,-7.01381376342773440,6.94438191528320320
1361,-42.02289962768554400,-1.30534350872039800,0.50381678342819216,0.30047230834960936,-7.28435855102539040,6.68580813598632800
1362,-41.98473358154296800,-1.27480912208557120,0.46564885973930360,0.29448680419921876,-7.50701930541992160,6.40927784423828080
1363,-42.12213897705078400,-1.22900760173797600,0.52671754360198976,0.28850130004882812,-7.73805976562500000,6.13155045166015600
1364,-42.60305404663085600,-1.12213742733001700,0.54198473691940304,0.27892449340820312,-7.94515820922851520,5.84065494995117200
1365,-43.06870269775390400,-0.90076333284378048,0.56488549709320072,0.27653029174804688,-8.15345375366210880,5.56053335571289040
1366,-42.95419692993164000,-0.79389315843582160,0.55725193023681640,0.27054478759765620,-8.34618698730468800,5.25287844238281200
1367,-42.22900772094726400,-0.90076333284378048,0.53435117006301880,0.25617957763671872,-8.51737240600585760,4.94043512573242160
1368,-41.98473358154296800,-0.99236643314361568,0.54198473691940304,0.25617957763671872,-8.70651433715820160,4.62440050659179680
1369,-42.25954055786132800,-1.12213742733001700,0.50381678342819216,0.24420856933593748,-8.85495484008788960,4.32033689575195280
1370,-42.36641311645508000,-1.06106865406036380,0.53435117006301880,0.24061726684570312,-9.00339534301757760,3.98754286499023440
1371,-42.74045944213867200,-1.06870234012603760,0.54961830377578736,0.22505495605468748,-9.14824454345703040,3.64876333007812480
1372,-43.00763320922851200,-0.87786257266998288,0.57251906394958496,0.22385785522460936,-9.27154592895507840,3.30998379516601560
1373,-42.93893051147460800,-0.82442748546600336,0.55725193023681640,0.22385785522460936,-9.38766470947265600,2.95923325195312480
1374,-43.09160232543945600,-0.94656491279602048,0.56488549709320072,0.20709844360351560,-9.48822117919921760,2.62524212036132800
1375,-43.06106948852539200,-0.95419847965240480,0.58778625726699832,0.20470424194335936,-9.57441243896484320,2.27209737548828080
1376,-42.45038223266601600,-1.03816795349121100,0.54198473691940304,0.19512743530273436,-9.63905588378906240,1.92374103393554680
1377,-42.38167953491211200,-1.05343508720397940,0.52671754360198976,0.17717092285156250,-9.70250222778320320,1.57299049072265620
1378,-42.99236679077148800,-1.06106865406036380,0.54961830377578736,0.17717092285156250,-9.75996306762695200,1.20188923339843740
1379,-43.39694595336914400,-0.81679391860961920,0.58778625726699832,0.15921441040039062,-9.78390508422851520,0.84994158935546864
1380,-43.38167953491211200,-0.54961830377578736,0.62595421075820920,0.15562310791015624,-9.81622680664062560,0.48482583618164064
1381,-43.57251739501952800,-0.54198473691940304,0.62595421075820920,0.14125789794921876,-9.83059201660156160,0.14484920043945312
1382,-43.24427413940429600,-0.67175573110580448,0.59541982412338256,0.12808978881835936,-9.82101520996093600,-0.21667525024414060
1383,-42.39694595336914400,-0.79389315843582160,0.54198473691940304,0.13287819213867186,-9.79228479003906240,-0.58897360839843752
1384,-41.85496139526367200,-1.12213742733001700,0.48854961991310120,0.12210428466796874,-9.76475147094726560,-0.94810385742187504
1385,-42.75572586059570400,-1.25954198837280280,0.58015269041061400,0.11372457885742186,-9.72285294189452960,-1.30005150146484380
1386,-42.46564865112304800,-1.03053438663482660,0.54198473691940304,0.09816226806640624,-9.66180079956054720,-1.64721074218750000
1387,-42.45038223266601600,-0.87786257266998288,0.53435117006301880,0.08978256225585938,-9.60194575805664000,-2.00753809204101560
1388,-43.12977218627929600,-0.83206105232238768,0.57251906394958496,0.07062894897460938,-9.52652840576171840,-2.34871182861328120
1389,-42.70228958129883200,-0.99236643314361568,0.57251906394958496,0.06584054565429688,-9.42477483520507840,-2.70305367431640600
1390,-42.33587646484375200,-1.20610690116882320,0.51908397674560544,0.05626373901367188,-9.32182416381836000,-3.04303031005859320
1391,-41.67938995361328000,-1.29770994186401360,0.48854961991310120,0.04548983154296876,-9.18056626586914080,-3.38540114746093720
1392,-41.52671813964844000,-1.32061064243316660,0.46564885973930360,0.02873041992187500,-9.05247647705078080,-3.71699807739257760
1393,-41.88549804687500000,-1.12213742733001700,0.48091602325439456,0.03351882324218750,-8.93635769653320160,-4.03183559570312480
1394,-42.26717758178711200,-1.09923660755157480,0.54198473691940304,0.00359130249023438,-8.78193168945312480,-4.35265861816406240
1395,-41.89313125610351200,-1.12213742733001700,0.53435117006301880,0.01436520996093750,-8.58201585083007680,-4.67467874145507760
1396,-42.05343627929687200,-1.10687017440795900,0.54198473691940304,-0.01197100830078125,-8.44195505371093600,-4.97036264648437520
1397,-42.06106948852539200,-1.05343508720397940,0.53435117006301880,-0.00837970581054687,-8.24682761840820320,-5.27801755981445280
1398,-42.10686874389648800,-1.11450386047363280,0.51145040988922120,-0.02633621826171875,-8.04092627563476480,-5.56651885986328160
1399,-41.87786102294921600,-1.01526713371276860,0.48854961991310120,-0.03711012573242188,-7.81706842041015520,-5.86579406738281200
1400,-41.67175674438476800,-0.82442748546600336,0.50381678342819216,-0.04429273071289063,-7.61595548095703040,-6.14232435913085840
1401,-42.69465637207031200,-0.87786257266998288,0.54961830377578736,-0.05746083984375000,-7.41364544067382720,-6.40688364257812480
1402,-41.74809265136718400,-1.00000000000000000,0.54198473691940304,-0.05506663818359376,-7.10718762817382720,-6.67503422851562400
1403,-42.02289962768554400,-0.98473280668258672,0.54198473691940304,-0.07182604980468750,-6.92403120117187520,-6.92403120117187520
1404,-43.00763320922851200,-1.03816795349121100,0.54961830377578736,-0.07302315063476562,-6.65588061523437440,-7.17302817382812480
1405,-43.13740539550781600,-0.88549619913101200,0.54961830377578736,-0.10175357055664062,-6.37575902099609360,-7.40765993652343680
1406,-42.78625869750976800,-0.78625953197479248,0.54198473691940304,-0.09816226806640624,-6.09444032592773440,-7.63271489257812480
1407,-42.74809265136718400,-0.70229005813598632,0.54961830377578736,-0.11492167968750000,-5.80593902587890560,-7.85776984863281280
1408,-42.63358688354492000,-0.84732824563980096,0.50381678342819216,-0.11492167968750000,-5.53419713745117120,-8.05768568725585920
1409,-42.45038223266601600,-1.03816795349121100,0.54961830377578736,-0.11971008300781250,-5.22414802246093760,-8.26478413085937440
1410,-42.77099227905273600,-1.06870234012603760,0.54198473691940304,-0.14006079711914062,-4.92008441162109360,-8.43716665039062400
1411,-42.35877990722656000,-1.05343508720397940,0.48854961991310120,-0.13646949462890622,-4.58848748168945280,-8.61912597656249920
1412,-43.16030502319336000,-0.93129771947860720,0.53435117006301880,-0.15203180541992186,-4.29160647583007840,-8.77834038696288960
1413,-44.10686874389648800,-0.70992368459701536,0.61068701744079592,-0.15442600708007812,-3.95282694091796800,-8.93516059570312320
1414,-43.75572586059570400,-0.57251906394958496,0.59541982412338256,-0.15562310791015624,-3.61644160766601520,-9.06564458618164160
1415,-43.38931274414062400,-0.60305345058441160,0.56488549709320072,-0.18914193115234372,-3.29801278686523440,-9.18774887084960800
1416,-43.24427413940429600,-0.70229005813598632,0.54961830377578736,-0.16759411621093748,-2.95205064697265600,-9.31344445800781120
1417,-42.93893051147460800,-0.82442748546600336,0.53435117006301880,-0.18195932617187500,-2.60728560791015600,-9.40562122192382720
1418,-42.24427413940429600,-0.76335877180099488,0.49618321657180784,-0.19033903198242184,-2.24336695556640600,-9.50378348999023360
1419,-42.17557144165039200,-0.86259543895721440,0.48854961991310120,-0.18914193115234372,-1.90099611816406240,-9.58159504394531200
1420,-43.25954055786132800,-1.04580152034759520,0.55725193023681640,-0.20231004028320312,-1.55623107910156240,-9.64264718627929600
1421,-42.55725097656249600,-0.85496181249618528,0.53435117006301880,-0.19991583862304688,-1.17794721679687500,-9.68334861450195200
1422,-42.83969497680664000,-0.73282444477081296,0.52671754360198976,-0.21308394775390624,-0.86191259765624992,-9.72644424438476640
1423,-42.82442855834960800,-0.85496181249618528,0.54198473691940304,-0.20709844360351560,-0.47884033203125000,-9.74440075683593600
1424,-42.74809265136718400,-0.91603052616119392,0.54198473691940304,-0.22026655273437500,-0.11492167968750000,-9.75397756347656160
1425,-42.50381851196288800,-1.03816795349121100,0.51145040988922120,-0.21547814941406248,0.21068974609375000,-9.76116016845703040
1426,-42.61832046508788800,-1.06106865406036380,0.48854961991310120,-0.21428104858398436,0.55306058349609376,-9.74918916015624800
1427,-41.63358688354492000,-1.09160304069519040,0.47328245639801024,-0.22864625854492184,0.93373864746093744,-9.72165584106445280
1428,-41.64122009277344000,-1.06870234012603760,0.48854961991310120,-0.20949264526367188,1.28089788818359380,-9.68215151367187360
1429,-42.48091506958008000,-1.00763356685638420,0.49618321657180784,-0.22744915771484372,1.67833536376953100,-9.61391676635742240
1430,-42.17557144165039200,-0.99236643314361568,0.48854961991310120,-0.23702596435546876,1.82797296752929680,-9.59117185058593760
1431,-42.25954055786132800,-0.95419847965240480,0.48091602325439456,-0.21547814941406248,2.32836111450195280,-9.48582697753906240
1432,-42.48854827880859200,-0.87786257266998288,0.54198473691940304,-0.24301146850585936,2.66474644775390600,-9.38048210449218560
1433,-42.75572586059570400,-0.93129771947860720,0.52671754360198976,-0.22984335937500000,2.99155497436523400,-9.30027634887695200
1434,-42.39694595336914400,-1.04580152034759520,0.51145040988922120,-0.23582886352539060,3.35547362670898400,-9.16260975341796800
1435,-41.38931274414062400,-1.39694654941558840,0.43511450290679928,-0.22385785522460936,3.66791694335937440,-9.06803878784179680
1436,-41.07633590698242400,-1.61832058429718020,0.41221374273300168,-0.22744915771484372,4.02465299072265520,-8.89805046997070240
1437,-41.12977218627929600,-1.47328245639801020,0.43511450290679928,-0.22266075439453124,4.34188471069335840,-8.76636937866210880
1438,-42.78625869750976800,-1.40458011627197260,0.52671754360198976,-0.22744915771484372,4.62559760742187440,-8.60595786743164000
1439,-42.37404632568359200,-0.80152672529220576,0.48091602325439456,-0.22864625854492184,4.96437714233398480,-8.41322463378906240
1440,-42.88549804687500000,-0.64885497093200680,0.51145040988922120,-0.22146365356445312,5.23492192993164000,-8.24802471923828000
1441,-43.51908493041992000,-0.83969467878341680,0.55725193023681640,-0.22744915771484372,5.55574495239257760,-8.02895526733398400
1442,-42.61068725585937600,-1.04580152034759520,0.51145040988922120,-0.22385785522460936,5.85502015991210880,-7.83622203369140480
